quadkey,latitude,longitude,rwi,error
12221232112100,12.3721972,15.2160645,-0.388,0.342
12221322131100,12.2004420,18.2043457,-0.310,0.353
12223011020310,10.7361753,15.6115723,-0.870,0.343
12221212202312,14.3176146,14.2053223,-0.367,0.353
12221322011220,12.4151184,17.4133301,-0.790,0.353
12221313211130,14.5516838,21.7639160,-0.557,0.327
12221121321210,18.2189158,19.2150879,-0.473,0.323
12223102030222,9.2864645,17.2375488,-0.573,0.355
12221313110303,15.1675773,22.2692871,-0.502,0.338
12221312330131,14.2111385,20.9069824,-0.674,0.333
12221312133330,14.6367386,21.0607910,-0.476,0.343
12223013233022,8.5049700,16.0070801,-0.500,0.356
12223102231223,8.5918843,17.4353027,-0.678,0.367
12223102023333,9.1129444,17.2155762,-1.035,0.360
12223013303232,8.7656527,16.4025879,-0.638,0.353
12221331102210,13.6566625,21.8518066,-0.273,0.331
12223013122221,9.1346391,16.2048340,-0.485,0.356
12223103221211,8.6570568,18.5339355,-0.664,0.363
12221231020332,13.4216803,15.6115723,0.016,0.351
12223102102103,9.5899171,17.6989746,-1.187,0.359
12221213222302,13.9767151,15.5676270,-0.006,0.367
12221230323201,12.6296178,14.9743652,-0.797,0.342
12223013022032,9.1997151,15.5236816,-0.667,0.355
12223102022213,9.1563324,16.9519043,-0.622,0.352
12221213230310,14.1685340,15.9631348,-0.338,0.353
12223011122201,10.5634219,16.2048340,-0.846,0.343
12223013030112,9.4165483,15.9631348,-0.274,0.348
12221230011302,13.8060751,14.6887207,-0.375,0.347
12223011312133,10.2392486,16.6882324,-0.020,0.373
12221212300021,14.5516838,14.7985840,-0.022,0.362
12223011302203,10.1960002,16.2048340,-0.700,0.339
12223012301110,9.0912484,15.0842285,-0.635,0.346
12223100202211,10.2176252,16.9519043,0.098,0.370
12221230330111,12.8867796,15.2819824,-0.232,0.347
12223013021231,9.3081485,15.7214355,-0.440,0.351
12223103210021,9.0478525,18.6657715,-0.505,0.356
12223110010112,11.1460662,20.1818848,-0.432,0.354
12221230113211,13.6566625,15.3698730,0.247,0.365
12223031033113,7.8524985,16.1608887,-0.677,0.367
12221302222022,14.0193555,16.8859863,-0.300,0.363
12221330130222,13.4216803,20.7531738,-0.397,0.338
12223013312222,8.7656527,16.5344238,-0.675,0.355
12223013220311,8.6570568,15.6335449,-0.726,0.354
12221313310300,14.5091441,22.2473145,-0.123,0.330
12223031112022,8.1571180,16.5344238,-0.746,0.353
12221322033332,11.8781020,17.5451660,-0.448,0.354
12221323111030,12.5009395,19.5666504,-0.778,0.347
12221231132212,13.2934109,16.5783691,-0.520,0.365
12230200000222,16.4782298,22.5109863,-0.426,0.307
12223013131020,9.3948711,16.7102051,-0.157,0.351
12221230132220,13.2720261,15.1281738,0.014,0.350
12221333023310,11.9426009,21.4123535,-0.761,0.344
12221231020311,13.4857894,15.6335449,-0.181,0.353
12223011223311,9.8714518,15.8093262,-0.032,0.394
12223101121330,10.6929962,19.3029785,-0.660,0.343
12221311332001,15.4430906,22.1813965,-0.184,0.314
12223012101002,9.7631974,14.9523926,-0.664,0.344
12223110313233,10.1527460,20.9948730,-0.323,0.343
12230200023010,16.1197076,22.7307129,-0.021,0.311
12221313022101,14.7642589,21.2145996,-0.346,0.336
12230222200222,11.7060306,22.5109863,-0.673,0.344
12221232112022,12.3078021,15.1281738,-0.535,0.342
12223031130101,8.0483515,16.6442871,-0.495,0.355
12221313210301,14.5091441,21.5661621,-0.351,0.359
12221230103333,13.5925995,15.1062012,-0.137,0.354
12223102202332,8.7656527,17.0178223,-0.761,0.360
12223013102331,9.4815719,16.3366699,-0.721,0.357
12221313112011,15.1039461,22.2253418,-0.438,0.334
12232000000231,11.0382553,22.5769043,-0.895,0.332
12221303130330,14.8067491,19.4787598,-0.410,0.329
12221213221132,14.1898373,15.7873535,0.005,0.374
12223012122310,9.1780244,14.9084473,-0.335,0.348
12223103222122,8.5049700,18.3801270,-0.754,0.356
12221320133212,13.2934109,18.1604004,-0.465,0.354
12223010223302,9.8498038,14.3371582,-0.467,0.344
12221320212111,13.0580745,17.3913574,-0.537,0.361
12223120000011,8.3962996,16.9519043,-0.327,0.360
12221332303213,11.5769066,20.6433105,-0.365,0.342
12223103222031,8.5267005,18.3581543,-0.426,0.353
12221312311201,14.5091441,20.9509277,-0.409,0.353
12223102202102,8.8959258,16.9738770,0.028,0.382
12221322231202,11.4046486,17.4133301,-0.349,0.357
12223013022200,9.1780244,15.4797363,-0.715,0.354
12223102203100,8.9176335,17.1496582,-0.281,0.359
12223103110122,9.7198857,19.4348145,-0.491,0.342
12223010222311,9.8714518,14.2272949,-0.268,0.348
12221331030320,13.4430519,21.5441895,-0.412,0.330
12221320320320,12.7582314,17.6770020,-0.575,0.355
12221321203121,13.0152618,18.5778809,-0.711,0.354
12221231201320,13.1008797,15.7434082,-0.245,0.359
12223010103332,10.8440961,15.0842285,-0.138,0.359
12221313101230,15.1463690,22.0275879,-0.947,0.324
12221332212333,11.5338520,20.2038574,-0.652,0.356
12223010130022,10.7577626,15.1281738,-0.210,0.343
12221233023001,12.0285754,15.6774902,-0.533,0.350
12221313310233,14.4453192,22.2253418,-0.141,0.342
12221213230013,14.2324377,15.8972168,-0.059,0.366
12221331220211,12.8010881,21.1706543,-0.823,0.357
12221320321130,12.8439375,17.8967285,-0.193,0.373
12221212313001,14.4240402,15.3259277,-0.348,0.353
12223103013132,9.5465832,18.9514160,-0.832,0.356
12230200222022,15.3795428,22.5109863,-0.547,0.313
12223110023322,10.4986143,19.9621582,-0.315,0.347
12223102223232,8.4180361,17.1057129,-0.477,0.360
12223102100302,9.6765684,17.6770020,-0.609,0.362
12223103030303,9.3298312,18.7536621,-0.468,0.350
12223011302111,10.3041101,16.3366699,-0.393,0.347
12223013123302,9.1563324,16.4465332,-0.259,0.369
12223013220131,8.7004990,15.6335449,-0.630,0.352
12221313033103,14.7430107,21.7419434,0.003,0.326
12221231021312,13.4644216,15.7873535,-0.215,0.365
12221323013323,12.2219175,18.9294434,-0.395,0.357
12221231201033,13.1650736,15.7214355,-0.097,0.352
12221230231133,12.8225137,14.7546387,-0.452,0.352
12221212323010,14.0833011,14.9963379,-0.100,0.352
12221333100010,12.5438394,21.8518066,-0.805,0.340
12221323312233,11.5338520,19.4128418,-0.451,0.351
12221232121210,12.1145226,14.9963379,0.892,0.510
12221230113231,13.6139558,15.3698730,0.606,0.357
12221320010210,13.8274120,17.2814941,0.172,0.348
12221320010022,13.8487469,17.2375488,-0.242,0.349
12221331031010,13.5712413,21.6760254,-0.865,0.331
12223102220223,8.5918843,16.9079590,-0.268,0.356
12221331020013,13.5498812,21.1706543,-0.582,0.332
12221330322310,12.6296178,20.5334473,-0.674,0.342
12221231010102,13.8914108,15.9191895,0.074,0.365
12221312132111,14.7642589,20.9069824,-0.828,0.338
12221313123131,14.7217604,22.1374512,-0.333,0.328
12223011323221,9.8281543,16.3806152,-0.499,0.349
12221231203201,12.9724418,15.6774902,-0.151,0.356
12221232121112,12.1789647,15.0842285,0.560,0.472
12223013223322,8.4180361,15.7434082,0.004,0.348
12221321023223,13.2506393,18.4899902,-0.448,0.359
12221320121100,13.5712413,17.8527832,-0.596,0.344
12221313101131,15.2311894,22.1374512,-0.365,0.324
12221332230202,11.4046486,20.0500488,-0.736,0.348
12221313301331,14.4665962,22.1374512,-0.569,0.330
12221331010333,13.7633955,21.6101074,-0.661,0.341
12223010110003,11.1460662,15.1501465,-0.670,0.344
12221321200011,13.2292507,18.3581543,-0.334,0.432
12221323201012,11.8350943,18.5119629,-0.782,0.349
12221313033020,14.7217604,21.6320801,-0.416,0.331
12223110013011,10.9951198,20.2917480,-0.255,0.354
12221313301010,14.5942153,22.0275879,-0.457,0.328
12221333121313,12.0930384,22.1374512,-0.711,0.334
12221313213022,14.3601909,21.6320801,-0.852,0.338
12221330231310,12.8010881,20.3576660,-0.622,0.341
12223121011022,8.3310827,18.8195801,-0.569,0.354
12223102031113,9.4165483,17.5671387,-0.623,0.371
12223102200331,8.9610451,17.0397949,-0.885,0.362
12221313212221,14.2963234,21.4782715,-0.920,0.334
12221232133121,11.9855916,15.4138184,-0.593,0.343
12223101101011,11.1676236,19.2370605,-0.691,0.360
12221330112032,13.6780130,20.7971191,-0.440,0.356
12232000000211,11.0813844,22.5769043,-0.709,0.348
12221330032323,13.2506393,20.1599121,-0.207,0.340
12230200023111,16.1197076,22.8405762,-0.746,0.426
12221333313103,11.6629959,22.4450684,-0.800,0.326
12221231121223,13.4216803,16.3806152,-0.120,0.362
12221321200110,13.2292507,18.4240723,-0.342,0.356
12223102123002,9.2430925,17.7648926,-0.566,0.364
12221221130100,13.5712413,13.8098145,-0.169,0.351
12223012211113,9.0695511,14.7546387,-0.724,0.343
12223011311111,10.4770087,16.8640137,-0.419,0.354
12221231202022,12.9938527,15.4797363,-0.359,0.363
12223011301010,10.4770087,16.4025879,-0.378,0.353
12223013023303,9.1563324,15.7653809,-0.802,0.350
12221233203233,11.5338520,15.7214355,-0.799,0.341
12221311333022,15.3795428,22.3352051,0.195,0.315
12221212330331,14.1259215,15.2819824,-0.243,0.361
12221231002102,13.7207082,15.5676270,-0.086,0.377
12221331033200,13.3147939,21.6320801,-0.477,0.339
12221312311233,14.4453192,20.9948730,-0.438,0.335
12223110011213,11.0598206,20.2917480,0.651,0.363
12223010131100,10.8225151,15.3918457,-0.378,0.349
12221321133322,13.2506393,19.6105957,-0.326,0.349
12223013233100,8.5701576,16.0949707,0.524,0.465
12221231202120,13.0152618,15.5676270,-0.391,0.364
12221330111023,13.8487469,20.9509277,-0.679,0.336
12221313200301,14.5091441,21.2145996,-0.243,0.337
12221231020131,13.5285192,15.6335449,-0.384,0.359
12223013313131,8.8742168,16.8640137,-0.560,0.356
12221230033122,13.3361750,14.6887207,0.036,0.349
12221231210231,13.1008797,15.8972168,-0.328,0.349
12223110201202,10.3689583,19.8742676,-0.412,0.403
12221320212001,13.0580745,17.2595215,0.092,0.361
12221231123233,13.2506393,16.4245605,-0.283,0.349
12221331230202,12.7796606,21.4562988,-0.502,0.336
12223011131203,10.7145865,16.7321777,-0.370,0.357
12221321212311,12.9724418,18.7976074,-0.302,0.345
12223102322110,8.5701576,17.7209473,-0.892,0.363
12221321032221,13.2720261,18.6657715,-0.298,0.348
12221323113021,12.3292689,19.5446777,-0.272,0.356
12221231120232,13.4216803,16.2268066,-0.584,0.350
12223120011322,8.2441099,17.5012207,-0.937,0.363
12221313132300,14.6792536,22.2473145,-0.330,0.349
12221330111020,13.8700799,20.9289551,-0.719,0.339
12221313301111,14.5942153,22.1374512,-0.699,0.329
12221313221312,14.1472288,21.4123535,-0.483,0.345
12221330011023,13.8487469,20.2478027,-0.659,0.333
12223012122322,9.1129444,14.8645020,-0.634,0.342
12223012031233,9.2864645,14.6667480,-0.533,0.349
12223011203310,10.2176252,15.7873535,-0.884,0.346
12223013302210,8.8307950,16.2268066,-0.612,0.377
12223013133202,9.1563324,16.7102051,-0.415,0.357
12223120023323,7.7218784,17.1716309,-0.429,0.349
12223031023230,7.7436512,15.6994629,0.067,0.406
12221330112023,13.6780130,20.7751465,-0.782,0.345
12221331021002,13.5498812,21.2805176,-0.692,0.333
12223102023330,9.1346391,17.1936035,-0.463,0.358
12223102323201,8.4832384,17.7868652,-0.114,0.374
12221331300303,13.1222796,21.9177246,-0.383,0.358
12221312103213,14.9978516,20.6433105,-0.288,0.331
12223011032321,10.5202184,15.9411621,-0.382,0.344
12221230030102,13.5498812,14.5129395,-0.159,0.345
12221321330210,12.8010881,19.3908691,-0.340,0.367
12221322000133,12.4794869,17.0397949,-0.289,0.351
12221230111302,13.8060751,15.3918457,0.029,0.357
12221230100231,13.7847363,14.8425293,-0.504,0.351
12221311333323,15.2947823,22.4450684,-0.408,0.313
12223013100321,9.6549077,16.2927246,-0.340,0.352
12221331302232,12.9081979,21.8518066,-0.542,0.332
12221233023101,12.0285754,15.7653809,-0.251,0.372
12223012112023,9.5465832,15.1501465,-0.555,0.353
12223031030300,7.9613173,15.9191895,-0.464,0.347
12221230213331,12.9296144,14.7546387,-0.501,0.349
12232000001012,11.1460662,22.7307129,-0.764,0.341
12221230022303,13.2934109,14.1833496,-0.597,0.372
12221100023321,21.3200806,17.1716309,-0.319,0.291
12223013021303,9.3298312,15.7653809,-0.482,0.357
12221331102232,13.5925995,21.8518066,-0.326,0.346
12221231012222,13.5925995,15.8312988,0.044,0.348
12223120001031,8.3528229,17.1276855,-0.615,0.354
12221313201201,14.5091441,21.3024902,-0.960,0.333
12221221130133,13.5071552,13.8757324,-0.653,0.367
12223031001022,8.3310827,15.6555176,-0.938,0.356
12223010111332,11.0166883,15.4357910,-0.277,0.348
12223102232001,8.5701576,17.2595215,-0.488,0.361
12221323111213,12.4365763,19.5886230,-0.310,0.349
