quadkey,latitude,longitude,rwi,error
03330321102233,13.5925995,-14.6887207,-0.735,0.269
03330320022312,13.2934109,-16.7321777,-0.163,0.344
03330320021221,13.4430519,-16.6662598,1.556,0.359
03330320211033,13.1650736,-16.2707520,-0.277,0.259
03330321031012,13.5498812,-14.8864746,-0.870,0.510
03330321002130,13.6993616,-15.3259277,-0.002,0.373
03330321133111,13.4003068,-14.0734863,-0.096,0.414
03330320023102,13.3789314,-16.6003418,0.458,0.354
03330321031201,13.4857894,-14.9084473,-0.653,0.254
03330321021210,13.4857894,-15.2380371,-0.369,0.377
03330320301110,13.2292507,-15.8532715,-0.891,0.317
03330320121201,13.4857894,-15.9631348,-0.020,0.353
03330320022301,13.3147939,-16.7541504,0.305,0.342
03330320030332,13.4216803,-16.3806152,-0.416,0.268
03330320032012,13.3789314,-16.4685059,0.172,0.282
03330321131301,13.4857894,-14.1174316,-0.355,0.280
03330321031022,13.5071552,-14.9304199,-0.174,0.310
03330321012023,13.6780130,-15.0842285,-0.231,0.253
03330330020003,13.5498812,-14.0295410,-0.385,0.265
03330320023230,13.2720261,-16.6442871,1.048,0.396
03330321022100,13.4003068,-15.3698730,-0.344,0.322
03330330023012,13.3789314,-13.8317871,-0.779,0.254
03330320030101,13.5712413,-16.4025879,-0.485,0.295
03330321003330,13.6139558,-15.1501465,-0.482,0.302
03330321003302,13.6353101,-15.1940918,-0.560,0.280
03330321002100,13.7420528,-15.3698730,-0.735,0.256
03330320030020,13.5285192,-16.5124512,-0.750,0.394
03330320131130,13.5285192,-15.5017090,-0.129,0.255
03330321132123,13.3361750,-14.2932129,-0.610,0.300
03330320201130,13.1864679,-16.5563965,-0.256,0.286
03330320022332,13.2506393,-16.7321777,-0.290,0.267
03330320122322,13.2506393,-16.0729980,0.165,0.317
03330320030111,13.5712413,-16.3586426,-0.348,0.258
03330320131012,13.5498812,-15.5895996,-0.345,0.345
03330321120212,13.4644216,-14.7106934,-0.659,0.450
03330320132012,13.3789314,-15.7653809,-0.632,0.254
03330321123023,13.3361750,-14.5568848,-0.792,0.261
03330320030300,13.4857894,-16.4245605,-0.399,0.286
03330330020103,13.5498812,-13.9416504,-0.379,0.258
03330321133312,13.2934109,-14.0954590,-0.844,0.273
03330320130323,13.4216803,-15.6994629,0.027,0.344
03330321133131,13.3575541,-14.0734863,-0.599,0.307
03330320022122,13.3361750,-16.7761230,0.039,0.361
03330321120231,13.4430519,-14.6887207,-0.587,0.258
03330320211023,13.1650736,-16.3146973,-0.082,0.267
03330321123311,13.3147939,-14.4250488,-0.678,0.287
03330320300023,13.1650736,-16.1389160,-0.535,0.255
03330320132120,13.3575541,-15.7214355,0.081,0.256
03330320121110,13.5712413,-15.8532715,-0.211,0.321
03330321021232,13.4216803,-15.2380371,-0.283,0.325
03330320121101,13.5712413,-15.8752441,0.170,0.304
03330320022310,13.3147939,-16.7321777,-0.021,0.314
03330320201033,13.1650736,-16.6223145,-0.183,0.280
03330321133022,13.3361750,-14.2272949,-0.798,0.273
03330320200113,13.2078602,-16.7102051,0.213,0.302
03330320123023,13.3361750,-15.9631348,-0.539,0.251
03330330023010,13.4003068,-13.8317871,0.091,0.255
03330321013212,13.6353101,-14.8864746,-0.665,0.268
03330321031301,13.4857894,-14.8205566,-0.559,0.313
03330320121113,13.5498812,-15.8312988,-0.056,0.272
03330330022102,13.3789314,-13.9636230,-0.190,0.390
03330320031322,13.4216803,-16.2487793,-0.263,0.389
03330320023000,13.4003068,-16.6882324,1.196,0.384
03330321120020,13.5285192,-14.7546387,-0.462,0.380
03330321010220,13.7847363,-15.1062012,-0.792,0.270
03330321133032,13.3361750,-14.1833496,-0.157,0.350
03330320310022,13.1650736,-15.8093262,-0.331,0.264
03330321132132,13.3361750,-14.2712402,-0.577,0.336
03330320021232,13.4216803,-16.6442871,0.019,0.462
03330321031021,13.5285192,-14.9084473,-0.732,0.332
03330321103221,13.6139558,-14.5568848,-0.673,0.255
03330320300130,13.1864679,-16.0290527,0.127,0.408
03330320300102,13.2078602,-16.0729980,-0.230,0.268
03330321003000,13.7420528,-15.2819824,-0.327,0.266
03330321011230,13.7847363,-14.8864746,-0.779,0.256
03330320211113,13.2078602,-16.1828613,0.556,0.341
03330320301001,13.2292507,-15.9631348,0.018,0.298
03330320030321,13.4430519,-16.4025879,-0.316,0.267
03330320131231,13.4430519,-15.5676270,-0.162,0.307
03330321013003,13.7207082,-14.9084473,-0.560,0.254
03330320123221,13.2720261,-15.9631348,-0.195,0.267
03330321021100,13.5712413,-15.1940918,-0.792,0.252
03330320030312,13.4644216,-16.3806152,-0.369,0.310
03330321031121,13.5285192,-14.8205566,-0.229,0.256
03330320123332,13.2506393,-15.8532715,-0.450,0.349
03330321133223,13.2506393,-14.2053223,-0.836,0.370
03330320031230,13.4430519,-16.2927246,-0.237,0.268
03330320023312,13.2934109,-16.5563965,0.277,0.268
03330321122012,13.3789314,-14.7106934,-0.784,0.277
03330321132322,13.2506393,-14.3151855,-0.278,0.416
03330320122331,13.2720261,-16.0070801,-0.286,0.250
03330320120310,13.4857894,-16.0290527,-0.666,0.270
03330320123232,13.2506393,-15.9411621,-0.284,0.252
03330320022120,13.3575541,-16.7761230,0.140,0.363
03330321010332,13.7633955,-14.9743652,-0.402,0.363
03330320022323,13.2506393,-16.7541504,0.636,0.314
03330321002313,13.6353101,-15.3039551,-0.180,0.260
03330330020321,13.4430519,-13.9416504,-0.083,0.269
03330320120121,13.5285192,-16.0510254,-0.206,0.299
03330321131121,13.5285192,-14.1174316,-0.562,0.328
03330320301000,13.2292507,-15.9851074,-0.704,0.290
03330320130033,13.5071552,-15.7434082,-0.449,0.259
03330320020331,13.4430519,-16.7102051,1.293,0.343
03330321102320,13.6139558,-14.6667480,-0.788,0.255
03330321021231,13.4430519,-15.2160645,-0.304,0.265
03330320131113,13.5498812,-15.4797363,-0.410,0.268
03330321003102,13.7207082,-15.1940918,-0.404,0.272
03330321102332,13.5925995,-14.6228027,-0.615,0.254
03330321132220,13.2720261,-14.4030762,0.127,0.263
03330320123323,13.2506393,-15.8752441,-0.655,0.429
03330320130332,13.4216803,-15.6774902,-0.194,0.285
03330320033012,13.3789314,-16.2927246,-0.238,0.271
03330320022311,13.3147939,-16.7102051,-0.347,0.331
03330321011322,13.7633955,-14.8425293,-0.590,0.256
03330321012203,13.6353101,-15.0842285,-0.627,0.251
03330320200132,13.1650736,-16.7321777,0.358,0.253
