quadkey,latitude,longitude,rwi,error
12223202201301,3.4147247,11.5466309,-0.395,0.366
12222133133321,6.3480564,11.1950684,-0.347,0.348
12223022201222,6.1514779,11.4367676,0.103,0.355
12223023111223,6.8500775,13.9196777,-0.457,0.350
12223210221113,4.5326183,14.4030762,-0.472,0.362
12222133021022,6.5882169,10.0305176,-0.539,0.342
12223230310121,2.0540032,15.2380371,-0.720,0.357
12221232010121,12.5009395,14.5349121,-0.461,0.329
12223001113303,10.8872536,14.0075684,-0.330,0.349
12222313112123,3.9629009,11.0192871,-0.145,0.357
12223202112002,4.0067400,12.3156738,-0.074,0.347
12223203032001,3.6778914,13.0407715,-0.583,0.343
12223010103100,10.9951198,15.0402832,-0.288,0.328
12221232011213,12.4365763,14.6667480,-0.804,0.330
12223032023302,6.3698938,14.3371582,-0.285,0.395
12223200223022,4.3135463,11.4367676,-0.400,0.363
12223010320320,10.0013102,14.8645020,-0.669,0.359
12223001112111,10.9951198,13.8757324,-0.704,0.344
12223202013113,4.0067400,11.9421387,-0.039,0.373
12222313322220,2.8442900,10.5578613,-0.491,0.360
12222310320223,4.4011829,9.1735840,-0.775,0.369
12223201220100,4.5545219,12.7551270,-0.509,0.359
12222133230220,5.8236865,10.2062988,-0.561,0.375
12223001131301,10.7361753,14.0075684,-0.437,0.355
12222132322201,5.6925158,9.1735840,0.082,0.398
12222311031333,5.1018870,10.5358887,0.463,0.439
12222311011022,5.5394455,10.3820801,0.352,0.398
12223022030201,6.5663889,11.6345215,-0.108,0.354
12222133333120,5.7362428,11.1730957,-0.633,0.376
12223003112021,9.5682508,13.7438965,-0.395,0.362
12223023302220,5.9985331,13.3703613,-0.304,0.399
12222331110331,2.6687122,11.0632324,0.193,0.343
12223010023333,10.4986143,14.4030762,-0.278,0.345
12221232013003,12.3507339,14.6228027,-0.371,0.336
12223201312102,4.7078283,13.8098145,-0.256,0.438
12222310332011,4.3792747,9.5690918,0.900,0.427
12222132323100,5.7799663,9.4152832,-1.585,0.366
12223022100020,6.9591440,11.9641113,-0.332,0.373
12223030313133,7.4605176,15.4577637,-0.474,0.342
12223201333331,4.2478122,14.0515137,-0.359,0.387
12222313110010,4.2039864,10.9533691,-0.339,0.382
