quadkey,latitude,longitude,rwi,error
03330301300023,15.8873757,-14.7326660,-0.399,0.378
03330302333321,13.9553920,-15.5236816,-0.743,0.384
03330321030020,13.5285192,-15.1062012,-0.547,0.377
03330320013021,13.6993616,-16.3146973,-0.663,0.510
03330312113333,14.9553991,-12.6672363,-0.324,0.377
03330301132312,16.0141357,-14.2712402,-0.603,0.390
03330303023110,14.7642589,-15.1501465,-0.993,0.382
03330302021211,14.8492310,-16.6223145,-0.658,0.419
03330213133002,14.7430107,-17.0397949,-1.002,0.518
03330301030002,16.2674138,-15.1062012,-0.552,0.376
03330312220000,14.2537350,-14.0515137,-1.170,0.392
03330330002322,13.5925995,-13.9636230,-0.490,0.378
03330301011133,16.5624922,-14.7766113,-0.713,0.381
03330302220300,14.1685340,-16.7761230,0.223,0.503
03330213130213,14.8279911,-17.1496582,0.553,0.507
03330302123230,14.6367386,-15.9411621,-0.447,0.403
03330300113202,16.3517676,-15.6335449,-1.254,0.404
03330302032223,14.6154780,-16.4904785,-0.695,0.407
03330300221323,15.4642688,-16.5783691,-0.164,0.375
03330302111310,15.1887835,-15.5017090,-0.669,0.380
03330330002301,13.6566625,-13.9416504,-1.001,0.384
03330301030001,16.2885057,-15.0842285,-1.015,0.391
03330303002133,15.0402957,-15.3039551,-0.687,0.386
03330321312113,13.0366691,-14.2492676,-0.998,0.370
03330303221133,14.1898373,-15.1281738,-0.909,0.395
03330321210032,13.1650736,-15.0622559,-0.564,0.456
03330303332222,13.9340669,-14.4030762,-0.585,0.389
03330330012330,13.6139558,-13.5681152,-0.349,0.403
03330302323213,13.9767151,-15.9191895,-0.264,0.407
03330321000212,13.8060751,-15.4138184,-0.203,0.477
03330320212303,12.9510290,-16.4025879,-0.880,0.399
03330301103003,16.4360849,-14.5568848,-0.689,0.377
03330303211332,14.4453192,-14.7985840,-0.916,0.397
03330213133132,14.7005081,-16.9079590,-0.438,0.589
03330320311322,13.0794780,-15.5456543,-0.770,0.393
03330302331201,14.1685340,-15.6115723,-0.833,0.407
03330301002100,16.4571585,-15.3698730,-0.968,0.387
03330302121201,14.8492310,-15.9631348,-0.106,0.507
03330302131201,14.8492310,-15.6115723,-0.735,0.385
03330301103101,16.4571585,-14.4689941,-0.912,0.378
03330312301330,14.4665962,-13.0407715,-1.088,0.373
03330302000030,15.2311894,-16.8200684,-0.028,0.488
03330322100310,12.4580325,-16.0290527,-0.815,0.370
03330320332000,12.7153674,-15.8093262,-0.570,0.442
03330320333222,12.5652867,-15.6335449,-0.410,0.427
03330302223021,14.0406726,-16.6662598,-0.454,0.447
03330302121320,14.8067491,-15.8972168,1.244,0.579
03330310323333,15.2947823,-13.0187988,-0.458,0.426
03330320103100,13.7420528,-15.8972168,-0.095,0.447
03330213131300,14.8492310,-16.9519043,-0.572,0.478
03330310021222,16.1408153,-13.8757324,-0.439,0.434
03330303101130,15.2311894,-14.4470215,-0.742,0.381
03330300310230,15.8239658,-15.7653809,-0.449,0.397
03330300303333,15.6336167,-15.8312988,-0.671,0.380
03330301302033,15.7182383,-14.6887207,-0.565,0.375
03330302132321,14.6367386,-15.6994629,0.021,0.527
03330300103130,16.4150090,-15.8532715,-0.976,0.430
03330302130210,14.8492310,-15.7653809,-0.629,0.430
03330312112113,15.0827314,-12.8430176,-1.031,0.421
03330302003320,14.9766264,-16.6003418,-0.776,0.406
03330300320323,15.4642688,-16.0510254,-0.775,0.418
03330302020223,14.7855051,-16.8420410,-0.178,0.538
03330302210132,14.5304150,-16.3806152,-0.129,0.406
03330320301321,13.1008797,-15.8752441,-0.622,0.406
03330302133202,14.6579971,-15.6335449,-0.599,0.388
03330301133020,16.0774856,-14.2272949,-0.586,0.385
03330320331213,12.7796606,-15.5676270,-0.354,0.490
03330321000012,13.8914108,-15.4138184,-0.530,0.414
03330321122020,13.3575541,-14.7546387,-0.482,0.410
03330300310020,15.9085080,-15.8093262,-0.530,0.390
03330320132330,13.2720261,-15.6774902,-0.523,0.392
03330302322322,13.9340669,-16.0729980,-0.204,0.450
03330301233220,15.3159757,-14.9304199,-0.273,0.391
03330213132211,14.6792536,-17.1496582,-0.140,0.465
03330320333333,12.5652867,-15.4797363,-0.534,0.370
03330310221032,15.5489602,-13.8317871,-0.118,0.374
03330303212202,14.3176146,-15.1062012,-0.448,0.388
03330321131110,13.5712413,-14.0954590,-0.557,0.375
03330213313011,14.4240402,-16.9738770,1.313,0.501
03330300121311,16.2041247,-15.8312988,-0.529,0.408
03330320223200,12.6296178,-16.6882324,-0.192,0.395
03330300112201,16.3728503,-15.7873535,-0.579,0.397
03330303020323,14.7855051,-15.3479004,-0.947,0.399
03330213130303,14.8279911,-17.1057129,-0.083,0.484
03330302123022,14.7005081,-15.9851074,-0.519,0.419
03330302311003,14.5729506,-15.6115723,-1.030,0.386
03330312110323,15.1251586,-12.8869629,-0.230,0.374
03330302130030,14.8917045,-15.7653809,-0.838,0.418
03330321303222,12.9081979,-14.5788574,-0.947,0.368
03330301112332,16.3095952,-14.2712402,-0.402,0.385
03330321001131,13.8700799,-15.1281738,-0.859,0.512
03330301022200,16.0352546,-15.4577637,-0.154,0.375
03330303123233,14.6154780,-14.5129395,-0.756,0.393
03330302012021,15.0615146,-16.4904785,-0.450,0.380
03330302112330,14.9766264,-15.6774902,-0.637,0.381
03330301212111,15.7816814,-14.9523926,-0.617,0.375
03330303232021,14.0406726,-15.0842285,-1.017,0.385
03330320101200,13.8274120,-15.9851074,-0.812,0.393
03330300310311,15.8662413,-15.6555176,-1.101,0.387
03330301330203,15.5066188,-14.3811035,-0.885,0.378
03330302333133,14.0193555,-15.4797363,-0.382,0.434
03330312011112,15.2523892,-13.3923340,-0.509,0.372
03330300211320,15.8239658,-16.2487793,-0.587,0.456
03330302023031,14.7217604,-16.6223145,-0.681,0.442
03330302020031,14.8917045,-16.7980957,-0.581,0.455
03330303230100,14.2537350,-15.0183105,-0.229,0.386
03330303203133,14.3601909,-15.1281738,-0.448,0.390
03330330002002,13.7207082,-14.0515137,-0.140,0.382
03330310221121,15.5701276,-13.7658691,-0.440,0.372
03330300302020,15.7393882,-16.1608887,-0.729,0.379
03330302031202,14.8279911,-16.3366699,-0.641,0.484
03330312033200,14.6792536,-13.5241699,-0.368,0.370
03330301311101,15.9507657,-14.1174316,-0.398,0.385
03330300122332,15.9718913,-16.0290527,-0.360,0.378
03330312110021,15.2311894,-12.9748535,-0.314,0.393
03330300323131,15.4007275,-15.8312988,-0.620,0.381
03330300031032,16.2252233,-16.2927246,-0.205,0.412
03330303000103,15.2523892,-15.3479004,-0.972,0.382
03330320232111,12.7153674,-16.3586426,-0.466,0.432
03330302021332,14.7855051,-16.5563965,-0.406,0.486
03330302000103,15.2523892,-16.7541504,-0.151,0.457
03330302232013,14.0619878,-16.4465332,-0.082,0.387
03330321221010,12.8867796,-15.2380371,-0.594,0.398
03330301213232,15.6336167,-14.8864746,-0.783,0.379
03330300311221,15.8239658,-15.6115723,-0.798,0.386
03330320310000,13.2292507,-15.8093262,0.030,0.364
03330303200010,14.5942153,-15.4138184,-0.532,0.380
03330301130313,16.1830238,-14.2492676,-0.720,0.396
03330300302110,15.7816814,-16.0290527,-0.303,0.391
03330310323122,15.3795428,-13.0847168,-0.563,0.491
03330302322131,14.0406726,-16.0070801,-0.632,0.419
03330320313113,13.0366691,-15.4797363,-0.345,0.381
03330300112303,16.3517676,-15.6994629,-0.622,0.381
03330302031232,14.7855051,-16.2927246,-0.265,0.453
03330321302301,12.9724418,-14.6447754,-1.080,0.369
03330300102211,16.3728503,-16.0949707,-0.554,0.404
03330333001000,12.5438394,-12.4694824,-0.220,0.379
03330302031011,14.9341696,-16.2707520,-0.600,0.435
03330310033222,15.9718913,-13.5241699,-0.291,0.394
03330300232102,15.4219101,-16.4245605,-0.760,0.516
03330330130310,13.4857894,-12.8649902,-0.513,0.360
03330300222213,15.3371669,-16.7980957,-0.140,0.383
03330302313130,14.3814760,-15.5017090,-0.582,0.383
03330310231110,15.6124559,-13.3923340,-0.317,0.440
03330302133020,14.7217604,-15.6335449,-0.907,0.398
03330213311000,14.5942153,-17.0397949,0.736,0.485
03330321331210,12.8010881,-14.1833496,-0.302,0.383
03330333001332,12.3936586,-12.3376465,-0.617,0.363
03330213121232,14.7855051,-17.3474121,1.316,0.551
03330313032122,14.7005081,-12.2058105,0.197,0.385
03330301230011,15.6124559,-15.0402832,-0.265,0.379
03330300312013,15.7605359,-15.7434082,-0.959,0.378
03330330012200,13.6566625,-13.6999512,-0.811,0.422
03330330221303,12.7796606,-13.7658691,-0.532,0.361
03330301031231,16.1619207,-14.8645020,-0.515,0.394
03330300323210,15.3583559,-15.9411621,-1.006,0.380
03330321221332,12.7368003,-15.1501465,-0.231,0.393
03330333011300,12.4580325,-12.0300293,-0.307,0.368
03330302201003,14.5729506,-16.6662598,-0.659,0.384
03330310201000,15.9507657,-13.8757324,-0.706,0.379
03330312101120,15.2311894,-13.0847168,-0.901,0.378
03330302100202,15.1675773,-16.1608887,-0.254,0.405
03330301011310,16.5414301,-14.7985840,-0.516,0.377
03330333011330,12.4151184,-11.9860840,-0.076,0.360
03330302201232,14.4453192,-16.6442871,-0.365,0.522
03330300213320,15.6547754,-16.2487793,0.124,0.520
03330300223130,15.4007275,-16.5563965,-0.461,0.374
03330330112202,13.6353101,-12.9968262,-0.427,0.376
03330321221121,12.8439375,-15.1721191,-0.366,0.395
03330310201131,15.9085080,-13.7219238,-0.326,0.399
03330302033003,14.7430107,-16.3146973,-0.645,0.400
03330302023021,14.7217604,-16.6662598,-0.794,0.474
03330321030320,13.4430519,-15.0183105,-0.620,0.393
03330320103301,13.6566625,-15.8752441,-0.211,0.404
03330300312110,15.7816814,-15.6774902,-0.807,0.378
03330320302232,12.9081979,-16.1169434,-0.420,0.413
03330302020121,14.8917045,-16.7541504,-1.073,0.413
03330302100213,15.1675773,-16.0949707,-0.300,0.411
03330302012222,14.9553991,-16.5124512,-0.606,0.535
03330302100012,15.2523892,-16.1169434,-0.429,0.456
03330302030301,14.8492310,-16.4025879,-0.047,0.465
03330313021222,14.7855051,-12.4694824,-0.414,0.441
03330302212303,14.3176146,-16.4025879,0.250,0.523
03330300120023,16.2252233,-16.1389160,-0.137,0.398
03330302010333,15.1251586,-16.3586426,-0.766,0.416
03330302210000,14.5942153,-16.5124512,-0.587,0.397
03330330111313,13.8060751,-12.6672363,-0.979,0.365
03330321231022,12.8225137,-14.9304199,-0.423,0.434
03330321103323,13.5925995,-14.4689941,-0.724,0.388
03330302323230,13.9553920,-15.9411621,-0.605,0.412
03330303321330,14.1259215,-14.4470215,-0.948,0.376
03330301310220,15.8239658,-14.4030762,-0.817,0.380
03330303320132,14.1898373,-14.6228027,-0.244,0.383
03330300232101,15.4430906,-16.4025879,-0.408,0.453
03330312331211,14.1685340,-12.7551270,-0.913,0.448
03330213313331,14.2963234,-16.8859863,-0.850,0.474
03330301102121,16.4150090,-14.6447754,-0.513,0.380
03330321032112,13.3789314,-14.9743652,-0.796,0.375
03330300113233,16.3095952,-15.5676270,-1.130,0.378
03330303011320,15.1463690,-14.8425293,-0.764,0.383
03330303200311,14.5091441,-15.3039551,-0.725,0.384
03330301200231,15.8239658,-15.3918457,-0.362,0.375
03330302021032,14.8704688,-16.6442871,-1.006,0.452
03330302010110,15.2735868,-16.3806152,-0.649,0.490
03330320312033,12.9938527,-15.7434082,-0.208,0.468
03330302012210,15.0190747,-16.4685059,-0.725,0.395
03330320230132,12.8225137,-16.3806152,0.362,0.451
03330302102020,15.0615146,-16.1608887,-0.263,0.446
03330301030303,16.1830238,-14.9963379,-0.900,0.377
03330301221302,15.5066188,-15.1940918,-0.174,0.387
03330300231300,15.5277906,-16.2487793,-0.573,0.426
03330302203033,14.3601909,-16.6223145,-0.231,0.454
03330330031122,13.5071552,-13.4362793,-0.370,0.384
03330302101130,15.2311894,-15.8532715,-0.656,0.392
03330300333012,15.4219101,-15.5895996,-0.368,0.408
03330320102121,13.6993616,-16.0510254,-0.798,0.436
03330330221223,12.7368003,-13.8537598,-0.582,0.361
03330302101333,15.1251586,-15.8312988,-0.425,0.379
03330302202203,14.3176146,-16.8420410,-0.305,0.413
03330213131202,14.8279911,-17.0397949,-0.227,0.463
03330303202230,14.2963234,-15.4138184,-0.604,0.407
03330320101000,13.9127399,-15.9851074,-0.508,0.390
03330300323000,15.4430906,-15.9851074,-0.862,0.400
03330302101322,15.1251586,-15.8972168,-0.406,0.418
03330303230021,14.2111385,-15.0842285,-0.889,0.387
03330302201323,14.4453192,-16.5783691,-0.648,0.440
03330301320323,15.4642688,-14.6447754,-1.106,0.378
03330310320130,15.5701276,-13.2165527,-0.313,0.381
03330300232112,15.4219101,-16.3806152,-0.734,0.511
03330301321212,15.5066188,-14.5349121,-0.815,0.378
03330320332301,12.6296178,-15.6994629,-0.095,0.449
03330322010320,12.4151184,-16.4245605,0.091,0.398
03330320322312,12.6081759,-16.0290527,-0.681,0.462
03330300332031,15.4007275,-15.7434082,-0.862,0.380
03330300031230,16.1619207,-16.2927246,0.054,0.466
03330301000201,16.5414301,-15.4357910,-0.141,0.466
03330302021231,14.8067491,-16.6223145,-0.662,0.478
03330302121222,14.7855051,-15.9851074,-0.425,0.482
03330330202321,12.9296144,-13.9416504,-0.652,0.369
