quadkey,latitude,longitude,rwi,error
12220222013220,12.2433913,0.5383301,-0.381,0.289
03331322213030,11.6414761,-5.0427246,-0.646,0.283
12220222100210,12.4580325,0.7580566,-0.600,0.277
03331330031101,13.5712413,-2.1643066,-0.279,0.323
03331332013030,12.3292689,-2.2302246,-0.488,0.299
03331330230032,12.8225137,-2.4060059,-0.617,0.336
03331312311332,14.4453192,-1.4392090,-0.566,0.291
03331323320120,11.4692577,-3.4167480,-0.258,0.299
03331323301300,11.7705700,-3.2409668,-0.011,0.305
03331332203311,11.5984314,-2.4719238,-0.257,0.315
03331332130022,12.1360050,-1.7468262,-0.328,0.307
03331321131103,13.5498812,-2.8674316,-0.158,0.283
03333101312000,10.3041101,-3.1530762,-0.187,0.329
03331331220332,12.7368003,-1.2634277,-0.333,0.294
03331323221030,11.4692577,-3.9880371,-0.628,0.307
03331332123032,11.9640971,-1.8786621,-0.772,0.283
03331332301210,11.7705700,-1.8786621,-0.704,0.279
12220222000232,12.3936586,0.0549316,-0.323,0.308
03331323121000,12.2004420,-3.3288574,-0.105,0.291
12220222120203,12.0930384,0.7360840,-0.168,0.304
12220222130321,12.0715524,1.1755371,-0.113,0.358
03333100301103,10.4554016,-4.6252441,-0.696,0.284
12222000001022,11.1029466,0.1867676,-0.446,0.291
03331312233000,14.0833011,-2.2741699,-0.061,0.306
03331331213221,12.9296144,-0.8459473,-0.392,0.288
03331330000233,13.7633955,-2.7355957,-0.167,0.279
03331313233023,14.0193555,-0.8459473,-0.483,0.302
03331333113111,12.3721972,-0.0109863,-0.612,0.314
03331313310300,14.5091441,-0.2526855,-0.416,0.298
03331330012303,13.6353101,-2.3400879,0.257,0.329
03331313122321,14.6367386,-0.5822754,-0.808,0.292
03331322032312,11.9211029,-5.1306152,-0.673,0.284
03331331021211,13.4857894,-1.1535645,-0.354,0.295
03331333111312,12.4365763,-0.0329590,0.000,0.324
12220223100000,12.5438394,2.1203613,-0.098,0.283
03331333023232,11.8781020,-1.1755371,-0.719,0.282
03333101000302,11.0598206,-4.1198730,-0.307,0.307
03331330032021,13.3575541,-2.4279785,-0.727,0.289
03331332133023,11.9640971,-1.5490723,0.035,0.386
03331321221021,12.8439375,-4.0100098,-0.556,0.285
03331333203230,11.5553801,-1.1755371,-0.326,0.314
03331330210301,13.1436775,-2.3400879,-0.272,0.332
03331330123002,13.3789314,-1.9226074,-0.525,0.304
